bookId,first_genre,clean_date,day_of_week,month_name,year,books
17930732-bet-in-the-dark,Romance,27/05/2013,Monday,May,2013,1
18007670-the-winter-people,Horror,05/11/2014,Wednesday,November,2014,1
22360832-is-it-wrong-to-try-to-pick-up-girls-in-a-dungeon-light-novels-vol-1,Fantasy,15/01/2013,Tuesday,January,2013,1
22056297-the-skeleton-cupboard,Nonfiction,22/05/2014,Thursday,May,2014,1
22028638,Fiction,01/01/2013,Tuesday,January,2013,1
12413949-white-girl-problems,Fiction,01/01/2012,Sunday,January,2012,1
6482182-don-t-sleep-there-are-snakes,Nonfiction,11/11/2008,Tuesday,November,2008,1
52374.Against_Interpretation_and_Other_Essays,Nonfiction,05/11/1966,Saturday,November,1966,1
17571567-just-one-night,Romance,31/12/2013,Tuesday,December,2013,1
14699938-o-ella-muere,Mystery,01/08/2009,Saturday,August,2009,1
16101072-earthbound,Fantasy,30/07/2013,Tuesday,July,2013,1
20434940-the-source,Fantasy,03/06/2014,Tuesday,June,2014,1
2152080.Murder_on_the_Mind,Mystery,01/11/2005,Tuesday,November,2005,1
10149142-the-family-fang,Fiction,15/08/2011,Monday,August,2011,1
19065.Fighting_Ruben_Wolfe,Young Adult,01/04/2000,Saturday,April,2000,1
7840156-the-emperor-s-tomb,Fiction,23/11/2010,Tuesday,November,2010,1
17304053-the-list-of-my-desires,Fiction,01/01/2012,Sunday,January,2012,1
18054175-the-good-luck-of-right-now,Fiction,01/01/2014,Wednesday,January,2014,1
9263730-vaslav,Fiction,01/01/2010,Friday,January,2010,1
17617617-stray,Fantasy,07/10/2014,Tuesday,October,2014,1
29456.Night_Train_to_Memphis,Mystery,05/11/1994,Saturday,November,1994,1
6149437,Nonfiction,05/11/1949,Saturday,November,1949,1
409377.Babylon_s_Ark,Nonfiction,06/03/2007,Tuesday,March,2007,1
91494.The_Death_of_the_Heart,Fiction,05/11/1938,Saturday,November,1938,1
25255576-asking-for-it,Young Adult,03/09/2015,Thursday,September,2015,1
11468322-die-magische-gondel,Fantasy,19/08/2011,Friday,August,2011,1
17237260,Science Fiction,05/12/1950,Tuesday,December,1950,1
28231804-demons-in-disguise,Young Adult,16/12/2015,Wednesday,December,2015,1
17287242-thor-s-serpents,Fantasy,01/03/2015,Sunday,March,2015,1
23535031-scorpion-mountain,Fantasy,03/11/2014,Monday,November,2014,1
1300.The_Bad_Guys_Won_,Nonfiction,05/11/2004,Friday,November,2004,1
55096.The_Piano_Tuner,Fiction,05/11/2002,Tuesday,November,2002,1
26400307-cruel-and-beautiful,Romance,11/11/2015,Wednesday,November,2015,1
25059564-kolymsky-heights,Fiction,15/08/1994,Monday,August,1994,1
27420709-cicatriz,Fiction,18/11/2015,Wednesday,November,2015,1
1031803.The_Age_of_Reason,Nonfiction,27/01/1994,Thursday,January,1994,1
24019187-humans-of-new-york,Nonfiction,13/10/2015,Tuesday,October,2015,1
89186.Pushing_Ice,Science Fiction,27/10/2005,Thursday,October,2005,1
28116858-love-warrior,Nonfiction,06/09/2016,Tuesday,September,2016,1
26838113-marrying-winterborne,Romance,31/05/2016,Tuesday,May,2016,1
23310751-first-then,Young Adult,13/10/2015,Tuesday,October,2015,1
18454480-the-battle-for-wondla,Science Fiction,06/05/2014,Tuesday,May,2014,1
1389596.Why_I_Am_An_Atheist,Nonfiction,05/11/1931,Thursday,November,1931,1
17925085-ewiglich-die-liebe,Young Adult,21/01/2014,Tuesday,January,2014,1
18867493-saga-1,Graphic Novels,01/03/2012,Thursday,March,2012,1
33113328-lyrebird,Romance,03/11/2016,Thursday,November,2016,1
31424202-everything-for-her,Romance,27/12/2016,Tuesday,December,2016,1
1870244.Think_BIG_and_Kick_Ass_in_Business_and_Life,Business,05/11/2007,Monday,November,2007,1
28486344-the-necromancer-s-dance,Fantasy,25/02/2016,Thursday,February,2016,1
15823419-the-aftermath,Historical Fiction,02/05/2013,Thursday,May,2013,1
25667474-orange,Graphic Novels,26/01/2016,Tuesday,January,2016,1
355862.Erasure,Fiction,05/11/2001,Monday,November,2001,1
24448535-kasacja,Mystery,18/02/2015,Wednesday,February,2015,1
243400.The_Man_in_the_Queue,Mystery,05/11/1929,Tuesday,November,1929,1
29405093-the-girl-with-the-lower-back-tattoo,Nonfiction,16/08/2016,Tuesday,August,2016,1
25908870-kick-push,Romance,27/07/2015,Monday,July,2015,1
16240720-pro-lo-nesavr-eno-vrijeme,Fiction,30/10/2008,Thursday,October,2008,1
16059149-magnolia,Young Adult,05/08/2014,Tuesday,August,2014,1
22668848-aquarium,Fiction,03/03/2015,Tuesday,March,2015,1
29492090-grace-not-perfection,Nonfiction,11/10/2016,Tuesday,October,2016,1
25507389-priest,Romance,18/06/2015,Thursday,June,2015,1
52408.Queenpin,Fiction,01/01/2007,Monday,January,2007,1
195788.Mukiwa,Nonfiction,05/11/1996,Tuesday,November,1996,1
95833.M_Butterfly,Fiction,05/11/1988,Saturday,November,1988,1
28446637-hujan,Romance,28/01/2016,Thursday,January,2016,1
21681.Darkness_Take_My_Hand,Mystery,12/07/1996,Friday,July,1996,1
35411583-surprise-me,Fiction,13/02/2018,Tuesday,February,2018,1
787903.Eyes_of_a_Child,Mystery,15/01/1995,Sunday,January,1995,1
28220985-a-great-reckoning,Mystery,30/08/2016,Tuesday,August,2016,1
23164927-the-fold,Science Fiction,02/06/2015,Tuesday,June,2015,1
29915957,Biography,05/11/1973,Monday,November,1973,1
23281789-the-book-of-phoenix,Fantasy,05/05/2015,Tuesday,May,2015,1
23719270-vengeance-road,Historical Fiction,01/09/2015,Tuesday,September,2015,1
35478658-dear-bridget-i-want-you,Romance,18/09/2017,Monday,September,2017,1
32671298-the-clockwork-dynasty,Science Fiction,01/08/2017,Tuesday,August,2017,1
35852112-twisted-twosome,Romance,03/08/2017,Thursday,August,2017,1
19536001-sex-criminals,Graphic Novels,16/04/2014,Wednesday,April,2014,1
26156469-never-split-the-difference,Business,17/05/2016,Tuesday,May,2016,1
3607898-stealing-light,Science Fiction,05/11/2007,Monday,November,2007,1
817418.Once_upon_a_Summer,Fiction,05/11/1981,Thursday,November,1981,1
35924698-the-witch-doesn-t-burn-in-this-one,Poetry,06/03/2018,Tuesday,March,2018,1
16096968-the-core,Fantasy,28/09/2017,Thursday,September,2017,1
7938057-journey-into-the-past,Fiction,05/11/1976,Friday,November,1976,1
29246432-black-panther-vol-1,Graphic Novels,13/09/2016,Tuesday,September,2016,1
30630813-the-spy,Historical Fiction,05/11/2016,Saturday,November,2016,1
33536.Happy_Hour_at_Casa_Dracula,Romance,04/07/2006,Tuesday,July,2006,1
26100693-compete,Science Fiction,14/08/2015,Friday,August,2015,1
39005738-just-don-t-mention-it,Romance,05/11/2018,Monday,November,2018,1
26014651-mothering-sunday,Fiction,19/04/2016,Tuesday,April,2016,1
30134847-waking-gods,Science Fiction,04/04/2017,Tuesday,April,2017,1
36545927-neverworld-wake,Young Adult,05/06/2018,Tuesday,June,2018,1
33113864-metro-2035,Science Fiction,12/06/2015,Friday,June,2015,1
93273.King_Arthur_and_His_Knights_of_the_Round_Table,Classics,05/11/1953,Thursday,November,1953,1
6515834-forgotten-god,Nonfiction,05/11/2009,Thursday,November,2009,1
18453110-the-three,Horror,01/05/2014,Thursday,May,2014,1
22208252-the-string-diaries,Horror,05/11/2013,Tuesday,November,2013,1
188506.Raising_Your_Spirited_Child,Nonfiction,01/08/1991,Thursday,August,1991,1
35506211-the-flight-attendant,Fiction,13/03/2018,Tuesday,March,2018,1
24463265-the-mystery-of-the-clockwork-sparrow,Mystery,04/06/2015,Thursday,June,2015,1
34447556-broken,Fantasy,01/03/2017,Wednesday,March,2017,1
33916024-sourdough,Fiction,01/08/2017,Tuesday,August,2017,1
36260386-the-ends-of-the-world,Science,13/06/2017,Tuesday,June,2017,1
18049017-sky-raiders,Fantasy,01/01/2014,Wednesday,January,2014,1
28448287-replica,Young Adult,04/10/2016,Tuesday,October,2016,1
33805430-siren-s-song,Fantasy,20/01/2017,Friday,January,2017,1
36260155-damsel,Fantasy,02/10/2018,Tuesday,October,2018,1
25710705-how-not-to-be-wrong,Nonfiction,29/05/2014,Thursday,May,2014,1
381817.False_Gods,Science Fiction,05/11/2006,Sunday,November,2006,1
36448554-bring-me-back,Mystery,08/03/2018,Thursday,March,2018,1
22050353-limonov,Nonfiction,01/09/2011,Thursday,September,2011,1
747060.Pearl_of_Great_Price,Religion,01/01/1974,Tuesday,January,1974,1
23197553-water-from-my-heart,Fiction,19/05/2015,Tuesday,May,2015,1
1658265.Notes_from_an_Exhibition,Fiction,02/07/2007,Monday,July,2007,1
17924987-fan-art,Young Adult,17/06/2014,Tuesday,June,2014,1
10201216-nearly-departed-in-deadwood,Mystery,15/01/2011,Saturday,January,2011,1
19233301-the-king,Romance,25/11/2014,Tuesday,November,2014,1
25822042-counted-with-the-stars,Historical Fiction,05/04/2016,Tuesday,April,2016,1
17204058-give-me-love,Romance,13/03/2013,Wednesday,March,2013,1
34449406-mano-t-vas-pablas-eskobaras,Nonfiction,01/11/2014,Saturday,November,2014,1
9778945-the-shallows,Nonfiction,07/06/2010,Monday,June,2010,1
39884337-tristan-strong-punches-a-hole-in-the-sky,Fantasy,15/10/2019,Tuesday,October,2019,1
40863452-shadow-me,Young Adult,05/03/2019,Tuesday,March,2019,1
37756667,Nonfiction,01/03/2016,Tuesday,March,2016,1
37822534-seafire,Fantasy,28/08/2018,Tuesday,August,2018,1
44280849-go-with-the-flow,Graphic Novels,14/01/2020,Tuesday,January,2020,1
10361904,Fiction,08/10/2010,Friday,October,2010,1
28575699-a-tragic-kind-of-wonderful,Young Adult,07/02/2017,Tuesday,February,2017,1
28819821-lost-gods,Fantasy,25/10/2016,Tuesday,October,2016,1
27161964-gratitude,Nonfiction,19/11/2015,Thursday,November,2015,1
40121959-miracle-creek,Mystery,16/04/2019,Tuesday,April,2019,1
39298122,Fiction,05/11/2004,Friday,November,2004,1
17606014-manage-your-day-to-day,Nonfiction,01/05/2013,Wednesday,May,2013,1
12426366-fake-mustache,Childrens,01/04/2012,Sunday,April,2012,1
36989042-reasonable-doubt,Romance,25/08/2014,Monday,August,2014,1
32145091-dirty-filthy-rich-men,Romance,27/03/2017,Monday,March,2017,1
38926487-all-your-perfects,Romance,17/07/2018,Tuesday,July,2018,1
14553840-i-could-pee-on-this,Poetry,05/11/2012,Monday,November,2012,1
48642680-hate,Romance,28/04/2020,Tuesday,April,2020,1
41957551-faker,Romance,08/10/2019,Tuesday,October,2019,1
26174077-white-lilies,Romance,25/08/2015,Tuesday,August,2015,1
36373298-trail-of-lightning,Fantasy,26/06/2018,Tuesday,June,2018,1
43884209-get-a-life-chloe-brown,Romance,05/11/2019,Tuesday,November,2019,1
125496.The_Blindfold,Fiction,05/11/1992,Thursday,November,1992,1
817221.The_Time_of_the_Hunter_s_Moon,Romance,01/01/1983,Saturday,January,1983,1
669.Capitalism,Nonfiction,05/11/1966,Saturday,November,1966,1
272211.Spiritual_Depression,Nonfiction,01/01/1965,Friday,January,1965,1
397813.Snowed_In,Young Adult,27/11/2007,Tuesday,November,2007,1
1147591.The_Sound_of_Laughter,Biography,05/11/2006,Sunday,November,2006,1
24899.Interstellar_Pig,Science Fiction,05/11/1984,Monday,November,1984,1
123969.Visions_of_Cody,Fiction,05/11/1959,Thursday,November,1959,1
116982.The_Hand_of_Oberon,Fantasy,05/11/1976,Friday,November,1976,1
58973.The_Necronomicon,Horror,05/11/1977,Saturday,November,1977,1
37240.Hidden_Talents,Young Adult,01/01/1999,Friday,January,1999,1
68597.Worst_Enemies_Best_Friends,Childrens,05/11/2001,Monday,November,2001,1
1148745.Ysabel,Fantasy,09/01/2007,Tuesday,January,2007,1
225850.Dumbing_Us_Down,Nonfiction,05/11/1991,Tuesday,November,1991,1
218460.The_Integral_Trees_The_Smoke_Ring,Science Fiction,05/11/1983,Saturday,November,1983,1
113015.Dave_Barry_s_Complete_Guide_to_Guys,Nonfiction,05/11/1995,Sunday,November,1995,1
102119.Mucho_Mojo,Mystery,05/11/1994,Saturday,November,1994,1
85326.Of_Grammatology,Nonfiction,05/11/1967,Sunday,November,1967,1
817216.Crewel_Lye,Fantasy,12/12/1984,Wednesday,December,1984,1
15430.Roc_and_a_Hard_Place,Fantasy,28/09/1995,Thursday,September,1995,1
815394.Parasite_Rex,Science,01/01/2000,Saturday,January,2000,1
26324.Social_Intelligence,Nonfiction,05/11/2006,Sunday,November,2006,1
867623.The_Chill,Mystery,05/11/1963,Tuesday,November,1963,1
16900.Civil_Disobedience_and_Other_Essays,Classics,05/11/1949,Saturday,November,1949,1
92408.Shardik,Fantasy,15/05/1974,Wednesday,May,1974,1
72441.Bronx_Masquerade,Young Adult,31/12/2001,Monday,December,2001,1
109508.The_Veteran,Fiction,05/10/2000,Thursday,October,2000,1
69864.In_Praise_of_the_Stepmother,Fiction,05/11/1988,Saturday,November,1988,1
199929.Holidays_Are_Hell,Fantasy,30/10/2007,Tuesday,October,2007,1
6345977-storm-of-shadows,Romance,01/09/2009,Tuesday,September,2009,1
9402429-the-iron-duke,Romance,05/10/2010,Tuesday,October,2010,1
55360.Guadalcanal_Diary,Nonfiction,07/03/1943,Sunday,March,1943,1
259978.The_Voice_on_the_Radio,Young Adult,01/09/1996,Sunday,September,1996,1
6366371-you-are-here,Nonfiction,01/03/2004,Monday,March,2004,1
43613.Stephen_King_s_The_Dark_Tower,Fantasy,15/07/2003,Tuesday,July,2003,1
6661120-the-abortionist-s-daughter,Fiction,20/06/2006,Tuesday,June,2006,1
834670.Glory_Season,Science Fiction,05/11/1993,Friday,November,1993,1
338877.A_Gangster_s_Girl,Fiction,05/11/2004,Friday,November,2004,1
742811.Just_William,Childrens,05/11/1922,Sunday,November,1922,1
6930002-the-iron-witch,Young Adult,01/02/2011,Tuesday,February,2011,1
6201757,Nonfiction,05/11/2008,Wednesday,November,2008,1
459744.Adventures_in_the_Screen_Trade,Nonfiction,05/11/1983,Saturday,November,1983,1
6512108-m-j,Poetry,05/11/1936,Thursday,November,1936,1
73810.Two_Classics_by_Roald_Dahl,Fiction,01/01/1987,Thursday,January,1987,1
205662.The_Only_Living_Witness,True Crime,01/01/1983,Saturday,January,1983,1
774726.Look_at_Me,Fiction,05/11/2001,Monday,November,2001,1
8379305-raziel,Romance,25/01/2011,Tuesday,January,2011,1
8017244-lord-of-the-white-hell-book-1,Fantasy,15/08/2010,Sunday,August,2010,1
437261.Integrity,Nonfiction,05/11/2006,Sunday,November,2006,1
859315.Just_Like_Jesus,Nonfiction,01/01/1998,Thursday,January,1998,1
6666394-the-many-deaths-of-the-black-company,Fantasy,05/11/2009,Thursday,November,2009,1
1977849.Libert_pour_les_ours,Fiction,05/11/1968,Tuesday,November,1968,1
6109109-lezioni-americane,Nonfiction,05/11/1988,Saturday,November,1988,1
6465697-the-midnight-mayor,Fantasy,05/11/2010,Friday,November,2010,1
92161.Russka,Historical Fiction,05/11/1991,Tuesday,November,1991,1
30919.Scoop,Fiction,05/11/1938,Saturday,November,1938,1
288957.Maximum_Bob,Fiction,05/10/1991,Saturday,October,1991,1
2360064.How_Not_to_Write_a_Novel,Nonfiction,01/04/2008,Tuesday,April,2008,1
20105391-the-shattering,Fantasy,19/10/2010,Tuesday,October,2010,1
310740.Sex_Murder_and_a_Double_Latte,Mystery,01/01/2005,Saturday,January,2005,1
1340021.The_Secret_Bride,Historical Fiction,01/04/2008,Tuesday,April,2008,1
482889.Sleepyhead,Mystery,05/11/2001,Monday,November,2001,1
103867.Descartes_Error,Science,05/11/1994,Saturday,November,1994,1
9797075-flat-stanley-his-original-adventure,Childrens,05/11/1964,Thursday,November,1964,1
7435535-koloni,Fiction,05/11/2008,Wednesday,November,2008,1
882885.The_Shockwave_Rider,Science Fiction,05/11/1975,Wednesday,November,1975,1
256470.Tiger,Fantasy,01/01/2005,Saturday,January,2005,1
50799.The_Princess,Romance,05/11/1987,Thursday,November,1987,1
44734.Fullmetal_Alchemist_Vol_6,Fantasy,05/11/2002,Tuesday,November,2002,1
11547868-in-too-deep,Romance,01/02/2012,Wednesday,February,2012,1
358149.Firefox,Fiction,05/11/1977,Saturday,November,1977,1
13026464-the-haunted,Young Adult,08/01/2012,Sunday,January,2012,1
1990017.Enfance_Adolescence_Jeunesse,Classics,05/11/1986,Wednesday,November,1986,1
624716.Tide_of_Terror,Fantasy,05/11/2006,Sunday,November,2006,1
8125716-love-amid-the-ashes,Historical Fiction,01/03/2011,Tuesday,March,2011,1
435307.The_Bible_Jesus_Read,Nonfiction,13/07/1999,Tuesday,July,1999,1
11904233-the-tiny-book-of-tiny-stories-vol-1,Poetry,06/12/2011,Tuesday,December,2011,1
19510.Essays_and_Aphorisms,Nonfiction,05/11/1951,Monday,November,1951,1
2191637.True_to_the_Game_III,Mystery,02/07/2008,Wednesday,July,2008,1
35448.Star_by_Star,Science Fiction,30/10/2001,Tuesday,October,2001,1
862779.My_Lover_s_Lover,Fiction,01/01/2002,Tuesday,January,2002,1
6069525-under-fire,Romance,05/05/2009,Tuesday,May,2009,1
216445.Dragon_and_Thief,Science Fiction,01/02/2003,Saturday,February,2003,1
781182.Barbarians_at_the_Gate,Business,01/01/1990,Monday,January,1990,1
13623149-fire-in-the-hole,Fiction,01/01/2001,Monday,January,2001,1
460327.Fanged_Fabulous,Romance,01/06/2007,Friday,June,2007,1
7932433-los-amores-dif-ciles,Fiction,05/11/1958,Wednesday,November,1958,1
35238.John,Biography,27/09/2005,Tuesday,September,2005,1
535179.Unspoken,Historical Fiction,28/06/2001,Thursday,June,2001,1
12015.Feersum_Endjinn,Science Fiction,05/11/1994,Saturday,November,1994,1
23222.Valentine_Princess,Young Adult,01/12/2006,Friday,December,2006,1
341865.The_Children_of_the_New_Forest,Classics,05/11/1947,Wednesday,November,1947,1
6560220-pandora-hearts-volume-6,Fantasy,27/08/2008,Wednesday,August,2008,1
1025039.Mars_Vol_1,Romance,13/05/1996,Monday,May,1996,1
248510.The_900_Days,Nonfiction,05/11/1969,Wednesday,November,1969,1
59285.Luckiest_Man,Biography,05/11/2005,Saturday,November,2005,1
25295.The_Legend_of_Huma,Fantasy,01/01/1988,Friday,January,1988,1
392337.A_Lotus_Grows_in_the_Mud,Biography,01/01/2005,Saturday,January,2005,1
5700.The_Adolescent,Classics,05/11/1975,Wednesday,November,1975,1
6505012-the-nameless-city,Horror,05/11/1921,Saturday,November,1921,1
13824169-wired,Science Fiction,28/04/2005,Thursday,April,2005,1
23910.The_Complete_Illuminated_Books,Poetry,05/11/1974,Tuesday,November,1974,1
147569.A_World_Apart,Nonfiction,05/11/1951,Monday,November,1951,1
11515298-currency-wars,Nonfiction,05/11/2011,Saturday,November,2011,1
93376.Akira_Vol_5,Graphic Novels,05/11/1984,Monday,November,1984,1
354.To_Sail_Beyond_the_Sunset,Science Fiction,07/07/1987,Tuesday,July,1987,1
7173435-the-gardener,Young Adult,01/05/2010,Saturday,May,2010,1
6609626-happyface,Young Adult,01/03/2010,Monday,March,2010,1
16065550-crushed,Young Adult,04/06/2013,Tuesday,June,2013,1
4312567-baby-jane,Fiction,05/11/2005,Saturday,November,2005,1
286792.Henry_VI_Part_1,Classics,05/11/1992,Thursday,November,1992,1
106124.Bone_Vol_4,Graphic Novels,05/05/1996,Sunday,May,1996,1
13136581-forbidden,Fantasy,31/12/2012,Monday,December,2012,1
1587362.How_to_Cook_Everything_Vegetarian,Nonfiction,05/11/2007,Monday,November,2007,1
6449903-breathless,Young Adult,18/08/2009,Tuesday,August,2009,1
8273915-once-we-were-brothers,Historical Fiction,15/02/2010,Monday,February,2010,1
28459.Rudin,Classics,05/11/1956,Monday,November,1956,1
66470.Chromosome_6,Fiction,01/01/1997,Wednesday,January,1997,1
824078.Leaving_Las_Vegas,Fiction,05/11/1990,Monday,November,1990,1
13722526-the-nightmare,Mystery,01/07/2010,Thursday,July,2010,1
820273.Sheep_in_a_Jeep,Childrens,05/11/1986,Wednesday,November,1986,1
110388.On_the_Way_to_the_Wedding,Romance,27/06/2006,Tuesday,June,2006,1
171094.Selected_Poems,Poetry,05/06/1969,Thursday,June,1969,1
10757749-bunheads,Young Adult,10/10/2011,Monday,October,2011,1
301141.Lost_and_Found,Childrens,05/11/2004,Friday,November,2004,1
17832415-kade,Romance,17/06/2013,Monday,June,2013,1
616049.Piratica,Fantasy,12/02/2004,Thursday,February,2004,1
13528506-america-again,Nonfiction,02/10/2012,Tuesday,October,2012,1
1371718.The_Mascot,Nonfiction,05/02/2000,Saturday,February,2000,1
192204.Only_With_a_Highlander,Romance,05/11/2005,Saturday,November,2005,1
17786125-a-little-too-far,Romance,17/09/2013,Tuesday,September,2013,1
7351.The_Lord_of_the_Rings,Nonfiction,05/11/2002,Tuesday,November,2002,1
6540270-blood-of-the-demon,Fantasy,23/02/2010,Tuesday,February,2010,1
30382.Tiger_Prince,Romance,01/01/1985,Tuesday,January,1985,1
61915.Falling_Free,Science Fiction,05/11/1987,Thursday,November,1987,1
12872236-canada,Fiction,22/05/2012,Tuesday,May,2012,1
208159.The_Book_of_Dead_Days,Fantasy,17/07/2003,Thursday,July,2003,1
13129612-the-headmaster-s-wager,Historical Fiction,01/01/2012,Sunday,January,2012,1
418202.Waiting_for_Summer_s_Return,Historical Fiction,01/01/2006,Sunday,January,2006,1
696513.Indigo_Blue,Romance,05/11/1992,Thursday,November,1992,1
15793153-the-ingredients-of-love,Romance,05/11/2007,Monday,November,2007,1
10830932-to-light-a-candle,Fantasy,05/10/2004,Tuesday,October,2004,1
129510.Empire_of_Ivory,Fantasy,25/09/2007,Tuesday,September,2007,1
362145.Looking_Good_Dead,Mystery,05/11/2006,Sunday,November,2006,1
18223628-the-professional,Romance,06/01/2014,Monday,January,2014,1
339339.The_Nature_of_Jade,Young Adult,27/02/2007,Tuesday,February,2007,1
10414822-a-pr-xima-vez,Romance,05/11/2004,Friday,November,2004,1
13409145-necromancing-the-stone,Young Adult,18/09/2012,Tuesday,September,2012,1
